item_id,p_class_0,p_class_1,p_class_2,credit,agent_id
convabuse_212695.0_E.L.I.Z.A.,0.9923360481872607,0.00766100267861132,2.9491341278542163e-06,0.003833450473433514,E.L.I.Z.A.
convabuse_2687892177913979_CarbonBot,0.9998338693599339,0.0001661306400537564,1.2365347355523727e-14,8.306532003924355e-05,CarbonBot
convabuse_2485257761521706_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_437513.0_E.L.I.Z.A.,0.9589657534992492,0.04101153836950184,2.2708131248954498e-05,0.020528477315999875,E.L.I.Z.A.
convabuse_435515.0_E.L.I.Z.A.,0.9915583905850291,0.008441576616337512,3.2798633358631355e-08,0.0042208211068021145,E.L.I.Z.A.
convabuse_197807.0_E.L.I.Z.A.,0.9726377800080961,0.02736214520128294,7.479062100215324e-08,0.013681147391262471,E.L.I.Z.A.
convabuse_4086470061426815_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_398757.0_E.L.I.Z.A.,0.9457855621115249,0.05419164135007053,2.2796538404521684e-05,0.027118617213439784,E.L.I.Z.A.
convabuse_148981.0_E.L.I.Z.A.,0.9865416546965141,0.013377292681250043,8.105262223583047e-05,0.006769698962860852,E.L.I.Z.A.
convabuse_2614098785326147_CarbonBot,0.9969351576919087,0.003064842308091233,1.3129132750256455e-16,0.0015324211540457477,CarbonBot
convabuse_535891.0_E.L.I.Z.A.,0.9677219079359124,0.032260805295312,1.728676877568572e-05,0.016147689416431688,E.L.I.Z.A.
convabuse_192608.0_E.L.I.Z.A.,0.9645410302602208,0.03545877796757771,1.917722015609951e-07,0.017729580755990414,E.L.I.Z.A.
convabuse_247883.0_E.L.I.Z.A.,1.4303589227080158e-09,0.9999886284251157,1.137014452541815e-05,0.5000056843570833,E.L.I.Z.A.
convabuse_2642033339221374_CarbonBot,0.997204056901522,0.0027959429139605384,1.8451759269535858e-10,0.0013979716414978618,CarbonBot
convabuse_344890.0_E.L.I.Z.A.,0.976413195736645,0.02358680102701413,3.2363407429145614e-09,0.011793403749847808,E.L.I.Z.A.
convabuse_126793.0_E.L.I.Z.A.,0.9683020426078071,0.03168908950412234,8.86788807074259e-06,0.01585341264013191,E.L.I.Z.A.
convabuse_418124.0_E.L.I.Z.A.,0.9958419335843101,0.004158065876197153,5.39492721194028e-10,0.0020790334775912978,E.L.I.Z.A.
convabuse_538730.0_E.L.I.Z.A.,0.0019391752744825337,0.9919559061792553,0.006104918546262228,0.5020828716358899,E.L.I.Z.A.
convabuse_324684.0_E.L.I.Z.A.,0.9978261200397333,0.002173879947006846,1.3260031280561184e-11,0.0010869399867634542,E.L.I.Z.A.
convabuse_181413.0_E.L.I.Z.A.,0.999114631211614,0.0008853687273208419,6.106514488932317e-11,0.00044268442472556585,E.L.I.Z.A.
convabuse_3302099406530691_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_446748.0_E.L.I.Z.A.,1.3353108490354135e-15,0.0018156018803264986,0.9981843981196722,0.9990921990598355,E.L.I.Z.A.
convabuse_195102.0_E.L.I.Z.A.,1.6403935122331094e-15,0.0007580166116484082,0.99924198338835,0.9996209916941742,E.L.I.Z.A.
convabuse_32674.0_E.L.I.Z.A.,5.600857141384622e-09,0.02289296333665855,0.9771070310624842,0.9885535127308135,E.L.I.Z.A.
convabuse_431400.0_E.L.I.Z.A.,0.9966989721450252,0.0033010237761411224,4.078833560150145e-09,0.0016505159669041214,E.L.I.Z.A.
convabuse_431787.0_E.L.I.Z.A.,2.0071203248541212e-08,0.015504986980755621,0.9844949929480412,0.992247486438419,E.L.I.Z.A.
convabuse_427941.0_E.L.I.Z.A.,0.9974249417704316,0.0025750551503736143,3.0791946951247458e-09,0.0012875306543815024,E.L.I.Z.A.
convabuse_2.62733E+15_CarbonBot,0.9969351576919087,0.003064842308091233,1.3129132750256455e-16,0.0015324211540457477,CarbonBot
convabuse_176054.0_E.L.I.Z.A.,0.9866560445996408,0.013336238046603993,7.717353755283507e-06,0.0066758363770572805,E.L.I.Z.A.
convabuse_376573.0_E.L.I.Z.A.,0.9962575794747356,0.00374242033762532,1.876390863246187e-10,0.0018712103564517463,E.L.I.Z.A.
convabuse_2632579316833428_CarbonBot,0.9994664612126252,0.0005335387873678672,6.949079043690502e-15,0.00026676939369088266,CarbonBot
convabuse_fb6eefee0b9e4e1f8306a0debdaf9132_CarbonBot,0.9978590357132778,0.0021409642153130074,7.14091715557875e-11,0.0010704821790656753,CarbonBot
convabuse_416529.0_E.L.I.Z.A.,0.9589657534992492,0.04101153836950184,2.2708131248954498e-05,0.020528477315999875,E.L.I.Z.A.
convabuse_61471.0_E.L.I.Z.A.,0.9974719738256861,0.002528024595598853,1.578714990530174e-09,0.001264013876514417,E.L.I.Z.A.
convabuse_2.91829E+15_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_2434665576632664_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_317637.0_E.L.I.Z.A.,5.089018082283316e-06,0.9960363385838444,0.003958572398073383,0.5019767416899956,E.L.I.Z.A.
convabuse_2800401963340464_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_433738.0_E.L.I.Z.A.,0.9948416696685347,0.005157320501419809,1.0098300455257287e-06,0.00257967008075543,E.L.I.Z.A.
convabuse_3452770921417556_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_3225740117489949_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_278779.0_E.L.I.Z.A.,4.5410950601028364e-14,0.0003567117746163828,0.9996432882253383,0.9998216441126465,E.L.I.Z.A.
convabuse_363490.0_E.L.I.Z.A.,0.003335848665785256,0.9966641512686437,6.557102667689703e-11,0.4983320756998929,E.L.I.Z.A.
convabuse_406631.0_E.L.I.Z.A.,8.541113353978012e-13,0.9999993594081398,6.405910060507668e-07,0.5000003202950759,E.L.I.Z.A.
convabuse_430729.0_E.L.I.Z.A.,0.9781722319695156,0.021827199847624552,5.681828598920872e-07,0.010914168106672168,E.L.I.Z.A.
convabuse_268258.0_E.L.I.Z.A.,2.848005111278177e-11,0.01873276496570715,0.9812672350058128,0.9906336174886664,E.L.I.Z.A.
convabuse_278518.0_E.L.I.Z.A.,0.9974249417704316,0.0025750551503736143,3.0791946951247458e-09,0.0012875306543815024,E.L.I.Z.A.
convabuse_2435348546573718_CarbonBot,0.9981267832272114,0.001873216766783007,6.0054976458140195e-12,0.0009366083893970011,CarbonBot
convabuse_167913.0_E.L.I.Z.A.,0.9863904554242399,0.013609543333528701,1.2422316531858686e-09,0.006804772908996004,E.L.I.Z.A.
convabuse_532052.0_E.L.I.Z.A.,0.9992311491455139,0.0007688437085447322,7.145941548795773e-09,0.00038442900021391487,E.L.I.Z.A.
convabuse_187840.0_E.L.I.Z.A.,0.9989127494263721,0.0010872505732038163,4.240615116499817e-13,0.0005436252870259697,E.L.I.Z.A.
convabuse_3038152482967216_CarbonBot,0.9954072273674212,0.004592772631276581,1.3021939962993636e-12,0.0022963863169404844,CarbonBot
convabuse_2.88816E+15_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_210565.0_E.L.I.Z.A.,0.9981119063858411,0.001888092062185107,1.5519736352401009e-09,0.0009440475830661887,E.L.I.Z.A.
convabuse_162728.0_E.L.I.Z.A.,8.008531549137475e-06,0.9699332248213374,0.030058766647113364,0.515025379057782,E.L.I.Z.A.
convabuse_2730682970360151_CarbonBot,0.9843250907985771,0.01567490920119669,2.262868091037941e-13,0.00783745460082463,CarbonBot
convabuse_196952.0_E.L.I.Z.A.,0.09399853837652776,0.9060014400087107,2.161476148730906e-08,0.45300074161911685,E.L.I.Z.A.
convabuse_319066.0_E.L.I.Z.A.,0.9984062302054412,0.0015937697878761086,6.6825949761316365e-12,0.0007968849006206493,E.L.I.Z.A.
convabuse_3883300571696026_CarbonBot,1.0424148267609381e-22,1.60921127985947e-05,0.9999839078872014,0.9999919539436006,CarbonBot
convabuse_298379.0_E.L.I.Z.A.,2.0071203248541212e-08,0.015504986980755621,0.9844949929480412,0.992247486438419,E.L.I.Z.A.
convabuse_2250630128370653_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_223442.0_E.L.I.Z.A.,0.9974719738256861,0.002528024595598853,1.578714990530174e-09,0.001264013876514417,E.L.I.Z.A.
convabuse_379383.0_E.L.I.Z.A.,0.9721698930659783,0.027829358368166524,7.48565855217204e-07,0.013915427749938479,E.L.I.Z.A.
convabuse_fa612f49abb64c459b7ccdf08fda2e8f_CarbonBot,0.9994664612126252,0.0005335387873678672,6.949079043690502e-15,0.00026676939369088266,CarbonBot
convabuse_1cb5ae61301d481f95080b5faf264356_CarbonBot,0.9720058624858158,0.027994137512990645,1.1934750006182121e-12,0.013997068757688797,CarbonBot
convabuse_3167190100018566_CarbonBot,0.9998307712640434,0.00016922873593252613,2.4118976259913178e-14,8.461436799038204e-05,CarbonBot
convabuse_2719205361492644_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_202592.0_E.L.I.Z.A.,3.9970445407947585e-10,0.9026142093325895,0.09738579026770595,0.5486928949340008,E.L.I.Z.A.
convabuse_45091.0_E.L.I.Z.A.,0.9943337517271329,0.00566624720337107,1.0694960475895693e-09,0.0028331246711815828,E.L.I.Z.A.
convabuse_1219101b0711483b920ae032307712a7_CarbonBot,0.9972129361017085,0.002787063880724718,1.7566798984300397e-11,0.001393531957929158,CarbonBot
convabuse_182997.0_E.L.I.Z.A.,0.9721698930659783,0.027829358368166524,7.48565855217204e-07,0.013915427749938479,E.L.I.Z.A.
convabuse_3b4a7e8ad8154882976b94d990543283_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_189928.0_E.L.I.Z.A.,0.9950762726581457,0.00492360210885087,1.2523300332560582e-07,0.0024619262874287606,E.L.I.Z.A.
convabuse_2752200091526159_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_213007.0_E.L.I.Z.A.,0.006006844725438737,0.9935084870854675,0.00048466818909368966,0.49723891173182744,E.L.I.Z.A.
convabuse_2535514746570788_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_17039.0_E.L.I.Z.A.,0.9901893865411153,0.009806712520671723,3.900938212846427e-06,0.004907257198548708,E.L.I.Z.A.
convabuse_59a3948b1a2441d9988484f078ad9395_CarbonBot,0.9906800858923533,0.00931991402851502,7.913172018403987e-11,0.0046599570933892305,CarbonBot
convabuse_541541.0_E.L.I.Z.A.,0.9962575794747356,0.00374242033762532,1.876390863246187e-10,0.0018712103564517463,E.L.I.Z.A.
convabuse_371530.0_E.L.I.Z.A.,0.8750140244359205,0.12498594787290208,2.7691177401253394e-08,0.06249300162762844,E.L.I.Z.A.
convabuse_321874.0_E.L.I.Z.A.,0.9981119063858411,0.001888092062185107,1.5519736352401009e-09,0.0009440475830661887,E.L.I.Z.A.
convabuse_233965.0_E.L.I.Z.A.,0.9839126456656657,0.01608706647685505,2.878574791639166e-07,0.008043821095906688,E.L.I.Z.A.
convabuse_3566503163365688_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_426702.0_E.L.I.Z.A.,3.9031318119108184e-11,0.12022472166001105,0.8797752783009576,0.9398876391309631,E.L.I.Z.A.
convabuse_322388.0_E.L.I.Z.A.,0.9962278687226302,0.003772082787371452,4.848999830796933e-08,0.0018860898836840338,E.L.I.Z.A.
convabuse_91617.0_E.L.I.Z.A.,0.003728143314893968,0.9962659114841943,5.945200911603821e-06,0.4981389009430088,E.L.I.Z.A.
convabuse_296653.0_E.L.I.Z.A.,0.9900046319527595,0.009987760547850373,7.607499390197415e-06,0.005001487773315384,E.L.I.Z.A.
convabuse_3599309333461057_CarbonBot,0.9974719738256861,0.002528024595598853,1.578714990530174e-09,0.001264013876514417,CarbonBot
convabuse_3141378505936768_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_323372.0_E.L.I.Z.A.,0.9986056415408204,0.0013943584586177135,5.619664182197757e-13,0.0006971792298708231,E.L.I.Z.A.
convabuse_11131.0_E.L.I.Z.A.,1.5134611648163864e-07,0.8855623114790193,0.1144375371748641,0.5572186929143738,E.L.I.Z.A.
convabuse_480741.0_E.L.I.Z.A.,2.586779261528173e-08,0.9999471759381127,5.2798194094853984e-05,0.5000263861631512,E.L.I.Z.A.
convabuse_ac0d288727f943e396346de6b96e2e34_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_1599192453538535_CarbonBot,0.9726377800080961,0.02736214520128294,7.47906210021535e-08,0.013681147391262471,CarbonBot
convabuse_3285387278198697_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_3.01786E+15_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_2630073860416159_CarbonBot,1.9666198961808773e-10,0.9999803273033268,1.9672500011402417e-05,0.5000098361516748,CarbonBot
convabuse_347562.0_E.L.I.Z.A.,0.9997059224657997,0.00029407744587021977,8.833004228764696e-11,0.00014703881126515217,E.L.I.Z.A.
convabuse_275734.0_E.L.I.Z.A.,0.9931013361537182,0.006897637755432956,1.0260908488363485e-06,0.003449844968565314,E.L.I.Z.A.
convabuse_282320.0_E.L.I.Z.A.,0.9974719738256861,0.002528024595598853,1.578714990530174e-09,0.001264013876514417,E.L.I.Z.A.
convabuse_204848.0_E.L.I.Z.A.,0.9931013361537182,0.006897637755432956,1.0260908488363485e-06,0.003449844968565314,E.L.I.Z.A.
convabuse_505191.0_E.L.I.Z.A.,0.9839126456656657,0.01608706647685505,2.878574791639166e-07,0.008043821095906688,E.L.I.Z.A.
convabuse_308572.0_E.L.I.Z.A.,0.9908491737630347,0.00915082619638918,4.0576149309938757e-11,0.004575413138770739,E.L.I.Z.A.
convabuse_2139512359481734_CarbonBot,0.9984331901699757,0.0015663738618573212,4.35968166974921e-07,0.0007836228990956355,CarbonBot
convabuse_387413.0_E.L.I.Z.A.,0.0008600584499912007,0.9888849345941458,0.010255006955863078,0.504697474252936,E.L.I.Z.A.
convabuse_413977.0_E.L.I.Z.A.,0.9901893865411153,0.009806712520671723,3.900938212846427e-06,0.004907257198548708,E.L.I.Z.A.
convabuse_496381.0_E.L.I.Z.A.,7.391135730470407e-07,0.999999059332235,2.0155419213300523e-07,0.4999997312203096,E.L.I.Z.A.
convabuse_412029.0_E.L.I.Z.A.,2.71056554341045e-10,0.9878038368555239,0.012196162873419656,0.5060980813011816,E.L.I.Z.A.
convabuse_25897.0_E.L.I.Z.A.,0.9839126456656657,0.01608706647685505,2.878574791639166e-07,0.008043821095906688,E.L.I.Z.A.
convabuse_466642.0_E.L.I.Z.A.,0.9996757148790546,0.00032428511996228756,9.83098452924821e-13,0.00016214256096424223,E.L.I.Z.A.
convabuse_478229.0_E.L.I.Z.A.,0.06149467188761732,0.9385053279846195,1.2776335131994476e-10,0.4692526641200731,E.L.I.Z.A.
convabuse_305861.0_E.L.I.Z.A.,7.193166044700894e-06,0.38325144217712903,0.6167413646568262,0.8083670857453906,E.L.I.Z.A.
convabuse_2.45945E+15_CarbonBot,2.0896713476760025e-09,0.9999020689814977,9.792892883081306e-05,0.5000489634195796,CarbonBot
convabuse_354588.0_E.L.I.Z.A.,0.9923360481872607,0.007661002678611327,2.9491341278542163e-06,0.0038334504734335176,E.L.I.Z.A.
convabuse_344761.0_E.L.I.Z.A.,0.9944192466077982,0.005580747632345445,5.759856239591079e-09,0.002790379576028962,E.L.I.Z.A.
convabuse_243850.0_E.L.I.Z.A.,0.9127333761278497,0.08726662293290312,9.392471549962612e-10,0.04363331240569871,E.L.I.Z.A.
convabuse_47041.0_E.L.I.Z.A.,0.9908491737630347,0.00915082619638918,4.0576149309938757e-11,0.004575413138770739,E.L.I.Z.A.
convabuse_92092.0_E.L.I.Z.A.,0.9863904554242399,0.013609543333528701,1.2422316531858686e-09,0.006804772908996004,E.L.I.Z.A.
convabuse_335811.0_E.L.I.Z.A.,0.9978590357132778,0.0021409642153130052,7.14091715557875e-11,0.0010704821790656742,E.L.I.Z.A.
convabuse_85290.0_E.L.I.Z.A.,0.9981119063858411,0.001888092062185107,1.5519736352401009e-09,0.0009440475830661887,E.L.I.Z.A.
convabuse_302767.0_E.L.I.Z.A.,0.9948589180252272,0.00514098583417844,9.614059433017442e-08,0.00257058905768355,E.L.I.Z.A.
convabuse_2568357003277236_CarbonBot,0.9908491737630347,0.00915082619638918,4.0576149309938757e-11,0.004575413138770739,CarbonBot
convabuse_547714.0_E.L.I.Z.A.,0.9966050939545382,0.0033948891809768506,1.6864484724690046e-08,0.00169746145497315,E.L.I.Z.A.
convabuse_82360.0_E.L.I.Z.A.,0.9815177313172182,0.018482266228617223,2.454164685569044e-09,0.009241135568473297,E.L.I.Z.A.
convabuse_193977.0_E.L.I.Z.A.,0.014563806530407373,0.7950975539975578,0.19033863947203483,0.5878874164708137,E.L.I.Z.A.
convabuse_332452.0_E.L.I.Z.A.,0.00014464055235295032,0.9998551269370808,2.325105661331542e-07,0.4999277959791065,E.L.I.Z.A.
convabuse_397446.0_E.L.I.Z.A.,5.003500406178681e-10,0.10203608894356189,0.8979639105560882,0.9489819550278691,E.L.I.Z.A.
convabuse_382055.0_E.L.I.Z.A.,0.9906800858923533,0.00931991402851502,7.913172018403987e-11,0.0046599570933892305,E.L.I.Z.A.
convabuse_2751917354864946_CarbonBot,0.9978261200397333,0.002173879947006846,1.3260031280561184e-11,0.0010869399867634542,CarbonBot
convabuse_2249098661861914_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_2637565166335805_CarbonBot,0.9726377800080961,0.02736214520128294,7.479062100215324e-08,0.013681147391262471,CarbonBot
convabuse_307918.0_E.L.I.Z.A.,0.9950762726581457,0.00492360210885087,1.2523300332560582e-07,0.0024619262874287606,E.L.I.Z.A.
convabuse_a4904b5113fe4e0aaaca14eedf2c0946_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_344637.0_E.L.I.Z.A.,0.9931013361537182,0.006897637755432956,1.0260908488363485e-06,0.003449844968565314,E.L.I.Z.A.
convabuse_97260.0_E.L.I.Z.A.,1.390935361239184e-13,0.002973895754818468,0.9970261042450425,0.9985130521224517,E.L.I.Z.A.
convabuse_436356.0_E.L.I.Z.A.,0.9785635958639145,0.021436112723732043,2.9141235362316616e-07,0.010718347774219645,E.L.I.Z.A.
convabuse_213621.0_E.L.I.Z.A.,0.9949361126253883,0.005063369606118364,5.177684934523026e-07,0.002532202571552634,E.L.I.Z.A.
convabuse_2799412013453362_CarbonBot,0.9986056415408204,0.0013943584586177135,5.619664182197757e-13,0.0006971792298708231,CarbonBot
convabuse_2.38663E+15_CarbonBot,0.9974639029754088,0.0025360804421208174,1.6582470523537377e-08,0.0012680568035309322,CarbonBot
convabuse_312391.0_E.L.I.Z.A.,0.9981119063858411,0.001888092062185107,1.5519736352401009e-09,0.0009440475830661887,E.L.I.Z.A.
convabuse_243731.0_E.L.I.Z.A.,0.8393669904878317,0.1606329824740651,2.7038103223047472e-08,0.08031651827513578,E.L.I.Z.A.
convabuse_475610.0_E.L.I.Z.A.,0.9448101065083065,0.05514547389093304,4.4419600760481234e-05,0.027617156546227,E.L.I.Z.A.
convabuse_240752.0_E.L.I.Z.A.,0.9677219079359124,0.032260805295312,1.728676877568572e-05,0.016147689416431688,E.L.I.Z.A.
convabuse_430310.0_E.L.I.Z.A.,0.9906800858923533,0.00931991402851502,7.913172018403987e-11,0.0046599570933892305,E.L.I.Z.A.
convabuse_3.2699E+15_CarbonBot,0.9999169944284181,8.300557158138525e-05,3.9505180144970127e-16,4.150278579108767e-05,CarbonBot
convabuse_305875.0_E.L.I.Z.A.,0.975983824135006,0.024016169555171836,6.309822109335589e-09,0.012008091087408027,E.L.I.Z.A.
convabuse_158962.0_E.L.I.Z.A.,0.965167762418174,0.03483213920023076,9.838159513972419e-08,0.01741616798171052,E.L.I.Z.A.
convabuse_215707.0_E.L.I.Z.A.,0.9901893865411153,0.009806712520671723,3.900938212846427e-06,0.004907257198548708,E.L.I.Z.A.
convabuse_238830.0_E.L.I.Z.A.,0.14934535645878552,0.8288449639108187,0.02180967963039559,0.43623216158580497,E.L.I.Z.A.
convabuse_243437.0_E.L.I.Z.A.,0.9886864426994432,0.011313207642953795,3.4965760306300163e-07,0.005656953479079961,E.L.I.Z.A.
convabuse_412300.0_E.L.I.Z.A.,0.9915583905850291,0.008441576616337512,3.2798633358631355e-08,0.0042208211068021145,E.L.I.Z.A.
convabuse_150152.0_E.L.I.Z.A.,0.9868223458403235,0.013136088304247794,4.156585542863427e-05,0.006609610007552532,E.L.I.Z.A.
convabuse_2691742164246176_CarbonBot,8.946126750868442e-11,0.9999803423624943,1.9657548044317388e-05,0.5000098287292915,CarbonBot
convabuse_3837517722955717_CarbonBot,0.9981119063858411,0.001888092062185107,1.5519736352401009e-09,0.0009440475830661887,CarbonBot
convabuse_2912437458868007_CarbonBot,5.964467389748367e-06,0.9999592781431542,3.475738945587478e-05,0.500014396461033,CarbonBot
convabuse_335292.0_E.L.I.Z.A.,0.9683020426078071,0.03168908950412234,8.86788807074259e-06,0.01585341264013191,E.L.I.Z.A.
