item_id,ambiguity,predicted_class,confidence
convabuse_228500.0_E.L.I.Z.A.,0.43676040726995946,2,0.5632395927300405
convabuse_247108.0_E.L.I.Z.A.,0.4340703077510978,0,0.5659296922489022
convabuse_48752.0_E.L.I.Z.A.,0.43322920693641875,1,0.5667707930635812
convabuse_474950.0_E.L.I.Z.A.,0.43288942470946723,2,0.5671105752905328
convabuse_9118.0_E.L.I.Z.A.,0.42949080084562596,2,0.570509199154374
convabuse_436862.0_E.L.I.Z.A.,0.4278907806703114,0,0.5721092193296886
convabuse_397553.0_E.L.I.Z.A.,0.4278907806703113,0,0.5721092193296887
convabuse_269836.0_E.L.I.Z.A.,0.4278907806703113,0,0.5721092193296887
convabuse_149769.0_E.L.I.Z.A.,0.4278907806703113,0,0.5721092193296887
convabuse_330338.0_E.L.I.Z.A.,0.4278907806703113,0,0.5721092193296887
convabuse_307587.0_E.L.I.Z.A.,0.4278907806703113,0,0.5721092193296887
convabuse_330868.0_E.L.I.Z.A.,0.4278907806703113,0,0.5721092193296887
convabuse_20851.0_E.L.I.Z.A.,0.4278907806703113,0,0.5721092193296887
convabuse_106185.0_E.L.I.Z.A.,0.4278907806703113,0,0.5721092193296887
convabuse_187478.0_E.L.I.Z.A.,0.4278907806703113,0,0.5721092193296887
convabuse_175786.0_E.L.I.Z.A.,0.42556034315627467,2,0.5744396568437253
convabuse_487062.0_E.L.I.Z.A.,0.4243287832037489,1,0.5756712167962511
convabuse_243377.0_E.L.I.Z.A.,0.4233158397719645,0,0.5766841602280355
convabuse_430345.0_E.L.I.Z.A.,0.41958446326062304,1,0.580415536739377
convabuse_378028.0_E.L.I.Z.A.,0.41958446326062304,1,0.580415536739377
convabuse_448334.0_E.L.I.Z.A.,0.41958446326062304,1,0.580415536739377
convabuse_43906.0_E.L.I.Z.A.,0.41958446326062304,1,0.580415536739377
convabuse_175495.0_E.L.I.Z.A.,0.41958446326062304,1,0.580415536739377
convabuse_404048.0_E.L.I.Z.A.,0.41958446326062304,1,0.580415536739377
convabuse_419584.0_E.L.I.Z.A.,0.41958446326062304,1,0.580415536739377
convabuse_178592.0_E.L.I.Z.A.,0.4194168173297632,0,0.5805831826702368
convabuse_164337.0_E.L.I.Z.A.,0.4187837336282839,2,0.5812162663717161
convabuse_544960.0_E.L.I.Z.A.,0.4147725301128963,2,0.5852274698871037
convabuse_207577.0_E.L.I.Z.A.,0.41398508115345367,0,0.5860149188465463
convabuse_261165.0_E.L.I.Z.A.,0.41390951787831487,2,0.5860904821216851
convabuse_282272.0_E.L.I.Z.A.,0.41041448012174253,2,0.5895855198782575
convabuse_448160.0_E.L.I.Z.A.,0.4005372428656133,1,0.5994627571343867
convabuse_495679.0_E.L.I.Z.A.,0.4005372428656133,1,0.5994627571343867
convabuse_300871.0_E.L.I.Z.A.,0.4005372428656131,1,0.5994627571343869
convabuse_449217.0_E.L.I.Z.A.,0.39986389217692375,1,0.6001361078230762
convabuse_540045.0_E.L.I.Z.A.,0.39986389217692375,1,0.6001361078230762
convabuse_255197.0_E.L.I.Z.A.,0.39819619333407086,2,0.6018038066659291
convabuse_230948.0_E.L.I.Z.A.,0.3926532808321125,0,0.6073467191678875
convabuse_41582.0_E.L.I.Z.A.,0.3895638627376493,1,0.6104361372623507
convabuse_196991.0_E.L.I.Z.A.,0.38325863534317384,2,0.6167413646568262
convabuse_305861.0_E.L.I.Z.A.,0.38325863534317384,2,0.6167413646568262
convabuse_448006.0_E.L.I.Z.A.,0.3820252771006263,1,0.6179747228993737
convabuse_58180.0_E.L.I.Z.A.,0.3746814629585442,2,0.6253185370414558
convabuse_331685.0_E.L.I.Z.A.,0.3737654411227501,1,0.6262345588772499
convabuse_89377.0_E.L.I.Z.A.,0.3737654411227501,1,0.6262345588772499
convabuse_416316.0_E.L.I.Z.A.,0.3562646789977433,0,0.6437353210022567
convabuse_340133.0_E.L.I.Z.A.,0.3562646789977433,0,0.6437353210022567
convabuse_45427.0_E.L.I.Z.A.,0.3562646789977433,0,0.6437353210022567
convabuse_190912.0_E.L.I.Z.A.,0.35626467899774317,0,0.6437353210022568
convabuse_118926.0_E.L.I.Z.A.,0.35626467899774317,0,0.6437353210022568
convabuse_16962.0_E.L.I.Z.A.,0.35626467899774317,0,0.6437353210022568
convabuse_23909.0_E.L.I.Z.A.,0.35626467899774317,0,0.6437353210022568
convabuse_306693.0_E.L.I.Z.A.,0.35519880132750725,1,0.6448011986724927
convabuse_196840.0_E.L.I.Z.A.,0.35166168162002254,1,0.6483383183799775
convabuse_365046.0_E.L.I.Z.A.,0.34562127340501303,2,0.654378726594987
convabuse_264488.0_E.L.I.Z.A.,0.34562127340501303,2,0.654378726594987
convabuse_32502.0_E.L.I.Z.A.,0.34415217187253977,2,0.6558478281274602
convabuse_299750.0_E.L.I.Z.A.,0.34415217187253977,2,0.6558478281274602
convabuse_461916.0_E.L.I.Z.A.,0.3424695181301176,1,0.6575304818698824
convabuse_317803.0_E.L.I.Z.A.,0.3424695181301176,1,0.6575304818698824
convabuse_59353.0_E.L.I.Z.A.,0.3416804927255881,1,0.6583195072744119
convabuse_141063.0_E.L.I.Z.A.,0.3416804927255881,1,0.6583195072744119
convabuse_507597.0_E.L.I.Z.A.,0.34086815424811745,1,0.6591318457518826
convabuse_80938.0_E.L.I.Z.A.,0.34032614640715275,1,0.6596738535928472
convabuse_316358.0_E.L.I.Z.A.,0.3383276476185866,1,0.6616723523814134
convabuse_2.97153E+15_CarbonBot,0.33543898240570824,0,0.6645610175942918
convabuse_108740.0_E.L.I.Z.A.,0.3338629398908384,1,0.6661370601091616
convabuse_260769.0_E.L.I.Z.A.,0.33368927649016544,1,0.6663107235098346
convabuse_466324.0_E.L.I.Z.A.,0.3335880698838958,0,0.6664119301161042
convabuse_174737.0_E.L.I.Z.A.,0.3335880698838958,0,0.6664119301161042
convabuse_76787.0_E.L.I.Z.A.,0.3322163139702181,1,0.6677836860297819
convabuse_299360.0_E.L.I.Z.A.,0.3322163139702181,1,0.6677836860297819
convabuse_117174.0_E.L.I.Z.A.,0.32655928508604914,1,0.6734407149139509
convabuse_196851.0_E.L.I.Z.A.,0.32268181207998226,1,0.6773181879200177
convabuse_445583.0_E.L.I.Z.A.,0.3209511595196135,1,0.6790488404803865
convabuse_520982.0_E.L.I.Z.A.,0.3186888126442031,1,0.6813111873557969
convabuse_77418.0_E.L.I.Z.A.,0.3155983201879722,2,0.6844016798120278
convabuse_488252.0_E.L.I.Z.A.,0.3121828122690128,1,0.6878171877309872
convabuse_213438.0_E.L.I.Z.A.,0.3116909165785754,1,0.6883090834214246
convabuse_549195.0_E.L.I.Z.A.,0.3116294684467895,0,0.6883705315532105
convabuse_482476.0_E.L.I.Z.A.,0.3084611570962743,1,0.6915388429037257
convabuse_279326.0_E.L.I.Z.A.,0.3042760084351397,1,0.6957239915648603
convabuse_496532.0_E.L.I.Z.A.,0.30110783539844843,1,0.6988921646015516
convabuse_522534.0_E.L.I.Z.A.,0.29949499820073877,1,0.7005050017992612
convabuse_408431.0_E.L.I.Z.A.,0.29919546660901897,1,0.700804533390981
convabuse_2.56977E+15_CarbonBot,0.29746191869027316,1,0.7025380813097268
convabuse_227903.0_E.L.I.Z.A.,0.2967049054253902,2,0.7032950945746098
convabuse_242663.0_E.L.I.Z.A.,0.29590897855473397,1,0.704091021445266
convabuse_419265.0_E.L.I.Z.A.,0.29538422695900246,1,0.7046157730409975
convabuse_120233.0_E.L.I.Z.A.,0.2948545133403637,1,0.7051454866596363
convabuse_216933.0_E.L.I.Z.A.,0.29263445392143195,2,0.707365546078568
convabuse_147994.0_E.L.I.Z.A.,0.2923243368028926,0,0.7076756631971074
convabuse_24851.0_E.L.I.Z.A.,0.2923243368028926,0,0.7076756631971074
convabuse_470134.0_E.L.I.Z.A.,0.2923243368028925,0,0.7076756631971075
convabuse_108243.0_E.L.I.Z.A.,0.2923243368028925,0,0.7076756631971075
convabuse_389039.0_E.L.I.Z.A.,0.2923243368028925,0,0.7076756631971075
convabuse_385040.0_E.L.I.Z.A.,0.2923243368028925,0,0.7076756631971075
convabuse_333845.0_E.L.I.Z.A.,0.2902722020696349,2,0.7097277979303651
convabuse_298233.0_E.L.I.Z.A.,0.2885142789960957,0,0.7114857210039043
convabuse_36698.0_E.L.I.Z.A.,0.2885142789960957,0,0.7114857210039043
convabuse_2.6023E+15_CarbonBot,0.28781370086503877,0,0.7121862991349612
convabuse_231565.0_E.L.I.Z.A.,0.28685733845625205,1,0.713142661543748
convabuse_10206.0_E.L.I.Z.A.,0.2859630502848505,2,0.7140369497151495
convabuse_231654.0_E.L.I.Z.A.,0.28164442554453584,1,0.7183555744554642
convabuse_381109.0_E.L.I.Z.A.,0.28009507964628544,1,0.7199049203537146
convabuse_541501.0_E.L.I.Z.A.,0.27732800658851064,0,0.7226719934114894
convabuse_426383.0_E.L.I.Z.A.,0.27658661811734664,1,0.7234133818826534
convabuse_317859.0_E.L.I.Z.A.,0.27658661811734664,1,0.7234133818826534
convabuse_66296.0_E.L.I.Z.A.,0.27394367270857267,2,0.7260563272914273
convabuse_261098.0_E.L.I.Z.A.,0.2738777648270444,1,0.7261222351729556
convabuse_542146.0_E.L.I.Z.A.,0.27199738980728017,0,0.7280026101927198
convabuse_506889.0_E.L.I.Z.A.,0.27199738980728017,0,0.7280026101927198
convabuse_66383.0_E.L.I.Z.A.,0.27199738980728017,0,0.7280026101927198
convabuse_348527.0_E.L.I.Z.A.,0.27199738980728017,0,0.7280026101927198
convabuse_112263.0_E.L.I.Z.A.,0.271126751246459,2,0.728873248753541
convabuse_379087.0_E.L.I.Z.A.,0.2692442654642446,2,0.7307557345357554
convabuse_429498.0_E.L.I.Z.A.,0.2692442654642446,2,0.7307557345357554
convabuse_418230.0_E.L.I.Z.A.,0.2683529100402561,0,0.7316470899597439
convabuse_180804.0_E.L.I.Z.A.,0.2683529100402561,0,0.7316470899597439
convabuse_60121.0_E.L.I.Z.A.,0.2683529100402561,0,0.7316470899597439
convabuse_470701.0_E.L.I.Z.A.,0.2683529100402561,0,0.7316470899597439
convabuse_14700.0_E.L.I.Z.A.,0.2635945831385611,1,0.7364054168614389
convabuse_261344.0_E.L.I.Z.A.,0.26216655244175646,2,0.7378334475582435
convabuse_200402.0_E.L.I.Z.A.,0.2584768896607228,0,0.7415231103392772
convabuse_316360.0_E.L.I.Z.A.,0.2584768896607227,0,0.7415231103392773
convabuse_44057.0_E.L.I.Z.A.,0.2584768896607227,0,0.7415231103392773
convabuse_67079.0_E.L.I.Z.A.,0.2555052928987913,2,0.7444947071012087
convabuse_487942.0_E.L.I.Z.A.,0.2539609477172027,1,0.7460390522827973
convabuse_460233.0_E.L.I.Z.A.,0.25307623983732763,1,0.7469237601626724
convabuse_268112.0_E.L.I.Z.A.,0.2512046294521755,1,0.7487953705478245
convabuse_203148.0_E.L.I.Z.A.,0.2508205590990692,1,0.7491794409009308
convabuse_2696380613809353_CarbonBot,0.24635174150613903,1,0.753648258493861
convabuse_107464.0_E.L.I.Z.A.,0.24234324869909973,1,0.7576567513009003
convabuse_460126.0_E.L.I.Z.A.,0.2423432486990995,1,0.7576567513009005
convabuse_122561.0_E.L.I.Z.A.,0.2411870146914762,2,0.7588129853085238
convabuse_281949.0_E.L.I.Z.A.,0.24054824677485465,1,0.7594517532251454
convabuse_279569.0_E.L.I.Z.A.,0.2401785444182576,0,0.7598214555817424
convabuse_87920.0_E.L.I.Z.A.,0.24017854441825748,0,0.7598214555817425
convabuse_401619.0_E.L.I.Z.A.,0.24017854441825748,0,0.7598214555817425
convabuse_176944.0_E.L.I.Z.A.,0.24017854441825748,0,0.7598214555817425
convabuse_12844.0_E.L.I.Z.A.,0.24017854441825748,0,0.7598214555817425
convabuse_16399.0_E.L.I.Z.A.,0.24017854441825748,0,0.7598214555817425
convabuse_375541.0_E.L.I.Z.A.,0.24017854441825748,0,0.7598214555817425
convabuse_81643.0_E.L.I.Z.A.,0.2397084647387644,0,0.7602915352612356
convabuse_397351.0_E.L.I.Z.A.,0.23970846473876428,0,0.7602915352612357
convabuse_292274.0_E.L.I.Z.A.,0.23970846473876428,0,0.7602915352612357
convabuse_115038.0_E.L.I.Z.A.,0.23970846473876428,0,0.7602915352612357
convabuse_11958.0_E.L.I.Z.A.,0.23970846473876428,0,0.7602915352612357
convabuse_209424.0_E.L.I.Z.A.,0.23766490214078118,2,0.7623350978592188
convabuse_541434.0_E.L.I.Z.A.,0.23703047328516635,2,0.7629695267148336
convabuse_356222.0_E.L.I.Z.A.,0.23547547201708674,1,0.7645245279829133
convabuse_533763.0_E.L.I.Z.A.,0.23547547201708674,1,0.7645245279829133
convabuse_78032.0_E.L.I.Z.A.,0.23547547201708674,1,0.7645245279829133
convabuse_86529.0_E.L.I.Z.A.,0.23236522750160293,1,0.7676347724983971
convabuse_454593.0_E.L.I.Z.A.,0.2308681759732173,1,0.7691318240267827
convabuse_486471.0_E.L.I.Z.A.,0.2279687114134965,2,0.7720312885865035
convabuse_77677.0_E.L.I.Z.A.,0.2279687114134965,2,0.7720312885865035
convabuse_154613.0_E.L.I.Z.A.,0.2279687114134965,2,0.7720312885865035
convabuse_333914.0_E.L.I.Z.A.,0.2231090031099694,1,0.7768909968900306
convabuse_428979.0_E.L.I.Z.A.,0.22294547811232757,1,0.7770545218876724
convabuse_470730.0_E.L.I.Z.A.,0.22294547811232757,1,0.7770545218876724
convabuse_445533.0_E.L.I.Z.A.,0.22233937807376236,0,0.7776606219262376
convabuse_368148.0_E.L.I.Z.A.,0.22233937807376236,0,0.7776606219262376
convabuse_239189.0_E.L.I.Z.A.,0.22136206245287315,1,0.7786379375471268
convabuse_279438.0_E.L.I.Z.A.,0.22113616733904706,2,0.7788638326609529
convabuse_396469.0_E.L.I.Z.A.,0.22113616733904706,2,0.7788638326609529
convabuse_308475.0_E.L.I.Z.A.,0.22050146908223545,1,0.7794985309177646
convabuse_250497.0_E.L.I.Z.A.,0.22033812595218316,1,0.7796618740478168
convabuse_269706.0_E.L.I.Z.A.,0.22033812595218316,1,0.7796618740478168
convabuse_431817.0_E.L.I.Z.A.,0.22033812595218316,1,0.7796618740478168
convabuse_1330.0_E.L.I.Z.A.,0.21879494978303315,1,0.7812050502169668
convabuse_362213.0_E.L.I.Z.A.,0.21829654336789306,1,0.7817034566321069
convabuse_64646.0_E.L.I.Z.A.,0.21802221494742025,2,0.7819777850525798
convabuse_311702.0_E.L.I.Z.A.,0.21687055035366098,1,0.783129449646339
convabuse_348834.0_E.L.I.Z.A.,0.21660241531293223,0,0.7833975846870678
convabuse_151415.0_E.L.I.Z.A.,0.21660241531293223,0,0.7833975846870678
convabuse_2510100325786142_CarbonBot,0.21535059196795936,1,0.7846494080320406
convabuse_540811.0_E.L.I.Z.A.,0.21535059196795936,1,0.7846494080320406
convabuse_69658.0_E.L.I.Z.A.,0.2151378844691917,2,0.7848621155308083
convabuse_413399.0_E.L.I.Z.A.,0.21446446348612846,1,0.7855355365138715
convabuse_524544.0_E.L.I.Z.A.,0.21440639177043008,2,0.7855936082295699
convabuse_271251.0_E.L.I.Z.A.,0.21440639177043008,2,0.7855936082295699
convabuse_198952.0_E.L.I.Z.A.,0.2134829914081392,0,0.7865170085918608
convabuse_304053.0_E.L.I.Z.A.,0.2134829914081392,0,0.7865170085918608
convabuse_327810.0_E.L.I.Z.A.,0.2134829914081392,0,0.7865170085918608
convabuse_293425.0_E.L.I.Z.A.,0.2134829914081392,0,0.7865170085918608
convabuse_2751614881569429_CarbonBot,0.2134829914081392,0,0.7865170085918608
convabuse_48020.0_E.L.I.Z.A.,0.21328514230688733,2,0.7867148576931127
convabuse_111076.0_E.L.I.Z.A.,0.2099426482141914,2,0.7900573517858086
convabuse_450309.0_E.L.I.Z.A.,0.2068309651568876,1,0.7931690348431124
convabuse_426227.0_E.L.I.Z.A.,0.20615949722531635,2,0.7938405027746837
convabuse_322233.0_E.L.I.Z.A.,0.20615949722531635,2,0.7938405027746837
convabuse_254216.0_E.L.I.Z.A.,0.20615949722531635,2,0.7938405027746837
convabuse_269755.0_E.L.I.Z.A.,0.2049636563255841,1,0.7950363436744159
convabuse_193977.0_E.L.I.Z.A.,0.20490244600244223,1,0.7950975539975578
convabuse_205685.0_E.L.I.Z.A.,0.2038447384761486,1,0.7961552615238514
convabuse_305932.0_E.L.I.Z.A.,0.20380566592166982,1,0.7961943340783302
convabuse_160094.0_E.L.I.Z.A.,0.20380566592166982,1,0.7961943340783302
convabuse_88987.0_E.L.I.Z.A.,0.20380566592166982,1,0.7961943340783302
convabuse_109365.0_E.L.I.Z.A.,0.19612099453546372,1,0.8038790054645363
convabuse_201401.0_E.L.I.Z.A.,0.19401740794052358,1,0.8059825920594764
convabuse_413698.0_E.L.I.Z.A.,0.1919381717937061,2,0.8080618282062939
convabuse_240223.0_E.L.I.Z.A.,0.18918151313094655,0,0.8108184868690534
convabuse_85432.0_E.L.I.Z.A.,0.18918151313094655,0,0.8108184868690534
convabuse_123195.0_E.L.I.Z.A.,0.18918151313094655,0,0.8108184868690534
convabuse_269361.0_E.L.I.Z.A.,0.18918151313094655,0,0.8108184868690534
convabuse_332244.0_E.L.I.Z.A.,0.18918151313094655,0,0.8108184868690534
convabuse_21265.0_E.L.I.Z.A.,0.18918151313094655,0,0.8108184868690534
convabuse_404049.0_E.L.I.Z.A.,0.18918151313094655,0,0.8108184868690534
convabuse_207877.0_E.L.I.Z.A.,0.18918151313094655,0,0.8108184868690534
convabuse_461918.0_E.L.I.Z.A.,0.1858917760591261,2,0.8141082239408739
convabuse_345255.0_E.L.I.Z.A.,0.1858917760591261,2,0.8141082239408739
convabuse_2994978560593271_CarbonBot,0.18559804866850116,1,0.8144019513314988
convabuse_144939.0_E.L.I.Z.A.,0.18427525386113597,1,0.815724746138864
convabuse_41010.0_E.L.I.Z.A.,0.18262708301495356,2,0.8173729169850464
convabuse_159183.0_E.L.I.Z.A.,0.18261326187043503,1,0.817386738129565
convabuse_371555.0_E.L.I.Z.A.,0.18016287697541677,1,0.8198371230245832
convabuse_311516.0_E.L.I.Z.A.,0.18016287697541677,1,0.8198371230245832
convabuse_193789.0_E.L.I.Z.A.,0.1795071888584978,2,0.8204928111415022
convabuse_237038.0_E.L.I.Z.A.,0.17946895775870542,2,0.8205310422412946
convabuse_288871.0_E.L.I.Z.A.,0.17463220649610667,0,0.8253677935038933
convabuse_213140.0_E.L.I.Z.A.,0.17463220649610667,0,0.8253677935038933
convabuse_523737.0_E.L.I.Z.A.,0.17463220649610667,0,0.8253677935038933
convabuse_374363.0_E.L.I.Z.A.,0.17164409001561587,1,0.8283559099843841
convabuse_61406.0_E.L.I.Z.A.,0.17164409001561587,1,0.8283559099843841
convabuse_204159.0_E.L.I.Z.A.,0.17164409001561587,1,0.8283559099843841
convabuse_99911.0_E.L.I.Z.A.,0.17115503608918126,1,0.8288449639108187
convabuse_238830.0_E.L.I.Z.A.,0.17115503608918126,1,0.8288449639108187
convabuse_342487.0_E.L.I.Z.A.,0.16861758880287925,1,0.8313824111971208
convabuse_137467.0_E.L.I.Z.A.,0.16861758880287925,1,0.8313824111971208
convabuse_409908.0_E.L.I.Z.A.,0.16846158435272995,0,0.83153841564727
convabuse_126806.0_E.L.I.Z.A.,0.16846158435272995,0,0.83153841564727
convabuse_54047.0_E.L.I.Z.A.,0.1679884973130773,1,0.8320115026869227
convabuse_306645.0_E.L.I.Z.A.,0.1679884973130773,1,0.8320115026869227
convabuse_316974.0_E.L.I.Z.A.,0.16783790807122212,0,0.8321620919287779
convabuse_350480.0_E.L.I.Z.A.,0.16738838462137817,1,0.8326116153786218
convabuse_370320.0_E.L.I.Z.A.,0.16717708273402831,1,0.8328229172659717
convabuse_187527.0_E.L.I.Z.A.,0.16717708273402831,1,0.8328229172659717
convabuse_369300.0_E.L.I.Z.A.,0.16325573707774677,2,0.8367442629222532
convabuse_102282.0_E.L.I.Z.A.,0.16251046398371582,2,0.8374895360162842
convabuse_181000.0_E.L.I.Z.A.,0.16251046398371582,2,0.8374895360162842
convabuse_265097.0_E.L.I.Z.A.,0.16251046398371582,2,0.8374895360162842
convabuse_199187.0_E.L.I.Z.A.,0.16238260767363788,0,0.8376173923263621
convabuse_60300.0_E.L.I.Z.A.,0.16192083192171336,1,0.8380791680782866
convabuse_173762.0_E.L.I.Z.A.,0.16080194352753574,1,0.8391980564724643
convabuse_243731.0_E.L.I.Z.A.,0.1606330095121683,0,0.8393669904878317
convabuse_407162.0_E.L.I.Z.A.,0.15962753825219023,1,0.8403724617478098
convabuse_52075.0_E.L.I.Z.A.,0.15931731126398752,1,0.8406826887360125
convabuse_353091.0_E.L.I.Z.A.,0.1560446478346258,2,0.8439553521653742
convabuse_418412.0_E.L.I.Z.A.,0.1534944876773784,1,0.8465055123226216
convabuse_259238.0_E.L.I.Z.A.,0.1483185813117044,0,0.8516814186882956
convabuse_533425.0_E.L.I.Z.A.,0.1483185813117044,0,0.8516814186882956
convabuse_402501.0_E.L.I.Z.A.,0.1483185813117044,0,0.8516814186882956
convabuse_71159.0_E.L.I.Z.A.,0.14656789091496925,1,0.8534321090850308
convabuse_316273.0_E.L.I.Z.A.,0.1459993357289744,0,0.8540006642710256
convabuse_330806.0_E.L.I.Z.A.,0.14599933572897417,0,0.8540006642710258
convabuse_237565.0_E.L.I.Z.A.,0.14599933572897417,0,0.8540006642710258
convabuse_399678.0_E.L.I.Z.A.,0.14599933572897417,0,0.8540006642710258
convabuse_36078.0_E.L.I.Z.A.,0.14599933572897417,0,0.8540006642710258
convabuse_341757.0_E.L.I.Z.A.,0.14548967383339995,1,0.8545103261666
convabuse_240220.0_E.L.I.Z.A.,0.14372543129414161,2,0.8562745687058584
convabuse_312610.0_E.L.I.Z.A.,0.14160296899653824,2,0.8583970310034618
convabuse_412040.0_E.L.I.Z.A.,0.1413511257499942,1,0.8586488742500058
convabuse_98854.0_E.L.I.Z.A.,0.13808875423243916,1,0.8619112457675608
convabuse_241959.0_E.L.I.Z.A.,0.13808875423243916,1,0.8619112457675608
convabuse_270143.0_E.L.I.Z.A.,0.13808875423243916,1,0.8619112457675608
convabuse_262518.0_E.L.I.Z.A.,0.13691003641150423,1,0.8630899635884958
convabuse_69593.0_E.L.I.Z.A.,0.1368756843118656,1,0.8631243156881344
convabuse_172128.0_E.L.I.Z.A.,0.1368756843118656,1,0.8631243156881344
convabuse_59880.0_E.L.I.Z.A.,0.1368756843118656,1,0.8631243156881344
convabuse_497725.0_E.L.I.Z.A.,0.13638331636949952,0,0.8636166836305005
convabuse_472878.0_E.L.I.Z.A.,0.13638331636949952,0,0.8636166836305005
convabuse_528350.0_E.L.I.Z.A.,0.1363833163694994,0,0.8636166836305006
convabuse_203102.0_E.L.I.Z.A.,0.13422125621806014,0,0.8657787437819399
convabuse_532505.0_E.L.I.Z.A.,0.1299314894142808,2,0.8700685105857192
convabuse_190954.0_E.L.I.Z.A.,0.12792279207054036,2,0.8720772079294596
convabuse_272698.0_E.L.I.Z.A.,0.12718227976232988,1,0.8728177202376701
convabuse_487170.0_E.L.I.Z.A.,0.12608801577176376,1,0.8739119842282362
convabuse_268068.0_E.L.I.Z.A.,0.12608801577176376,1,0.8739119842282362
convabuse_302965.0_E.L.I.Z.A.,0.12608801577176376,1,0.8739119842282362
convabuse_365177.0_E.L.I.Z.A.,0.12608801577176354,1,0.8739119842282365
convabuse_208603.0_E.L.I.Z.A.,0.12583614400490506,2,0.8741638559950949
convabuse_371530.0_E.L.I.Z.A.,0.12498597556407953,0,0.8750140244359205
convabuse_74981.0_E.L.I.Z.A.,0.12470336983051111,1,0.8752966301694889
convabuse_237476.0_E.L.I.Z.A.,0.1234203432934814,1,0.8765796567065186
convabuse_55342.0_E.L.I.Z.A.,0.1229589864851226,1,0.8770410135148774
convabuse_232256.0_E.L.I.Z.A.,0.12161857231542739,1,0.8783814276845726
convabuse_288277.0_E.L.I.Z.A.,0.12035473511633277,1,0.8796452648836672
convabuse_426702.0_E.L.I.Z.A.,0.12022472169904241,2,0.8797752783009576
convabuse_200060.0_E.L.I.Z.A.,0.11941228087964761,0,0.8805877191203524
convabuse_75278.0_E.L.I.Z.A.,0.11921222471717996,2,0.88078777528282
convabuse_67148.0_E.L.I.Z.A.,0.11921222471717996,2,0.88078777528282
convabuse_256007.0_E.L.I.Z.A.,0.1192061348926059,2,0.8807938651073941
convabuse_133590.0_E.L.I.Z.A.,0.11834577066324714,2,0.8816542293367529
convabuse_327410.0_E.L.I.Z.A.,0.1175934335497073,0,0.8824065664502927
convabuse_266865.0_E.L.I.Z.A.,0.1175934335497073,0,0.8824065664502927
convabuse_19477.0_E.L.I.Z.A.,0.1175934335497073,0,0.8824065664502927
convabuse_467655.0_E.L.I.Z.A.,0.11629479796332653,2,0.8837052020366735
convabuse_11131.0_E.L.I.Z.A.,0.11443768852098068,1,0.8855623114790193
convabuse_532795.0_E.L.I.Z.A.,0.11393533960124791,0,0.8860646603987521
convabuse_134767.0_E.L.I.Z.A.,0.11393533960124791,0,0.8860646603987521
convabuse_24958.0_E.L.I.Z.A.,0.11278768429231556,1,0.8872123157076844
convabuse_2605041762905745_CarbonBot,0.11208870020725181,1,0.8879112997927482
convabuse_69380.0_E.L.I.Z.A.,0.11141388065804447,2,0.8885861193419555
convabuse_281432.0_E.L.I.Z.A.,0.11040238992030671,1,0.8895976100796933
convabuse_253261.0_E.L.I.Z.A.,0.1069071014156302,1,0.8930928985843698
convabuse_190595.0_E.L.I.Z.A.,0.1069071014156302,1,0.8930928985843698
convabuse_213041.0_E.L.I.Z.A.,0.10661990495978613,1,0.8933800950402139
convabuse_51496.0_E.L.I.Z.A.,0.10603882322237712,1,0.8939611767776229
