item_id,p_class_0,p_class_1,p_class_2,credit,agent_id
mtbench_83_turn2_alpaca-13b,0.41327895899465134,0.5438081205725117,0.042912920432837065,0.3148169807190929,alpaca-13b
mtbench_83_turn2_claude-v1,0.7472302214674266,0.01358385546265377,0.23918592306991976,0.24597785080124665,claude-v1
mtbench_83_turn1_gpt-3.5-turbo,0.008499777788779968,0.0011374113590628938,0.9903628108521573,0.9909315165316888,gpt-3.5-turbo
mtbench_83_turn2_gpt-3.5-turbo,0.007155568708934242,0.5734348333167101,0.4194095979743557,0.7061270146327108,gpt-3.5-turbo
mtbench_83_turn1_llama-13b,0.9950017231229664,0.0045336562267575976,0.00046462065027600265,0.0027314487636548013,llama-13b
mtbench_83_turn2_llama-13b,0.9593679672808355,0.036522052840591256,0.004109979878573261,0.022371006298868887,llama-13b
mtbench_83_turn1_gpt-4,0.00632865949249067,5.276434843022329e-07,0.9936708128640251,0.9936710766857673,gpt-4
mtbench_83_turn2_gpt-4,0.00014260550370655668,4.7988943513791484e-08,0.9998573465073498,0.9998573705018216,gpt-4
mtbench_83_turn1_vicuna-13b-v1.2,5.7639540309352325e-06,0.0023369947626379253,0.9976572412833311,0.9988257386646501,vicuna-13b-v1.2
mtbench_83_turn2_vicuna-13b-v1.2,0.002414576962122919,0.0008751615916319495,0.9967102614462451,0.9971478422420611,vicuna-13b-v1.2
mtbench_84_turn1_alpaca-13b,0.1909334179432345,0.09561330953259017,0.7134532725241753,0.7612599272904704,alpaca-13b
mtbench_84_turn1_gpt-3.5-turbo,0.06397049780987485,0.000603936432844181,0.9354255657572811,0.9357275339737032,gpt-3.5-turbo
mtbench_84_turn2_alpaca-13b,0.9992068014127075,6.232778352331133e-09,0.0007931923545141901,0.0007931954709033662,alpaca-13b
mtbench_84_turn2_gpt-3.5-turbo,0.00022211898076253937,0.017524647500809867,0.9822532335184276,0.9910155572688326,gpt-3.5-turbo
mtbench_84_turn1_llama-13b,0.01679368600794004,0.008348001551402869,0.9748583124406571,0.9790323132163585,llama-13b
mtbench_84_turn2_llama-13b,0.839798657901915,0.014537118574815811,0.14566422352326935,0.15293278281067726,llama-13b
mtbench_84_turn1_vicuna-13b-v1.2,4.785016496622735e-05,0.00014463294486264167,0.9998075168901711,0.9998798333626024,vicuna-13b-v1.2
mtbench_84_turn2_vicuna-13b-v1.2,1.367018710050641e-05,0.16128046357636613,0.8387058662365333,0.9193460980247163,vicuna-13b-v1.2
mtbench_84_turn1_claude-v1,0.32001509930428973,0.6174581269544025,0.06252677374130776,0.371255837218509,claude-v1
mtbench_84_turn2_claude-v1,0.02660804028627357,0.3608923397339526,0.6124996199797739,0.7929457898467502,claude-v1
mtbench_84_turn1_gpt-4,0.779742249768904,0.04124612784224339,0.17901162238885254,0.19963468630997425,gpt-4
mtbench_84_turn2_gpt-4,0.03838509260833428,0.05809378033799973,0.903521127053666,0.9325680172226659,gpt-4
mtbench_85_turn1_alpaca-13b,0.9985494514590182,1.3831476364140637e-13,0.0014505485408434424,0.0014505485409125997,alpaca-13b
mtbench_85_turn1_claude-v1,3.7329038592438717e-07,0.0015927241102272423,0.9984069025993869,0.9992032646545005,claude-v1
mtbench_85_turn2_alpaca-13b,0.00023167736494974548,1.607284710757544e-10,0.9997683224743218,0.9997683225546861,alpaca-13b
mtbench_85_turn2_claude-v1,0.0010009210943080309,0.0004303260392181326,0.9985687528664737,0.9987839158860828,claude-v1
mtbench_85_turn1_gpt-4,0.0529721812108174,0.06625447665997626,0.8807733421292063,0.9139005804591944,gpt-4
mtbench_85_turn2_gpt-4,5.028777054603182e-08,0.004893558935939669,0.9951063907762898,0.9975531702442596,gpt-4
mtbench_85_turn1_llama-13b,0.9525866990417852,0.00040054630841699555,0.04701275464979783,0.04721302780400633,llama-13b
mtbench_85_turn2_llama-13b,0.6772402800537775,0.32138043796655497,0.0013792819796676534,0.16206950096294515,llama-13b
mtbench_85_turn1_vicuna-13b-v1.2,0.013719044585617233,0.15233200090463353,0.8339489545097493,0.9101149549620661,vicuna-13b-v1.2
mtbench_85_turn2_vicuna-13b-v1.2,0.054600708546273254,0.8887006191467208,0.05669867230700595,0.5010489818803664,vicuna-13b-v1.2
mtbench_85_turn1_gpt-3.5-turbo,3.7394189494528534e-07,2.5294237899071786e-05,0.999974331820206,0.9999869789391556,gpt-3.5-turbo
mtbench_85_turn2_gpt-3.5-turbo,0.005851131849245251,0.0006167773490225096,0.9935320908017323,0.9938404794762435,gpt-3.5-turbo
mtbench_86_turn1_alpaca-13b,0.9965515328701531,0.003390004609943877,5.846251990294343e-05,0.0017534648248748819,alpaca-13b
mtbench_86_turn1_llama-13b,0.4123699375912121,0.4497827642547515,0.13784729815403646,0.3627386802814122,llama-13b
mtbench_86_turn2_alpaca-13b,0.8271942667185996,0.17279947062368217,6.262657718243106e-06,0.08640599796955933,alpaca-13b
mtbench_86_turn2_llama-13b,0.9981169382793904,0.0008870184239929054,0.0009960432966165003,0.001439552508612953,llama-13b
mtbench_86_turn1_claude-v1,0.22172436055975356,0.49500920149043776,0.2832664379498086,0.5307710386950275,claude-v1
mtbench_86_turn2_claude-v1,0.009584162593530728,0.016206633018610132,0.9742092043878592,0.9823125208971643,claude-v1
mtbench_86_turn1_gpt-3.5-turbo,4.981200914320984e-06,0.0015718242305208675,0.9984231945685649,0.9992091066838253,gpt-3.5-turbo
mtbench_86_turn2_gpt-3.5-turbo,2.5560508388565127e-09,7.161013885304876e-08,0.9999999258338104,0.9999999616388798,gpt-3.5-turbo
mtbench_86_turn1_vicuna-13b-v1.2,0.0817293599947841,0.507210369048052,0.411060270957164,0.6646654554811899,vicuna-13b-v1.2
mtbench_86_turn2_vicuna-13b-v1.2,0.8573014596357558,0.14248219421184805,0.00021634615239633204,0.07145744325832036,vicuna-13b-v1.2
mtbench_86_turn1_gpt-4,0.0014682451403187863,0.002944964290360744,0.9955867905693204,0.9970592727145008,gpt-4
mtbench_86_turn2_gpt-4,0.12815402245963337,0.019482113832891047,0.8523638637074755,0.8621049206239211,gpt-4
mtbench_87_turn1_alpaca-13b,0.3575905461444464,0.07189298933907884,0.5705164645164749,0.6064629591860142,alpaca-13b
mtbench_87_turn1_llama-13b,0.9907374554833707,0.009182079298657797,8.046521797148218e-05,0.004671504867300381,llama-13b
mtbench_87_turn2_alpaca-13b,0.3575905461444464,0.07189298933907884,0.5705164645164749,0.6064629591860142,alpaca-13b
mtbench_87_turn2_llama-13b,0.9428801586382743,0.05703559536953362,8.42459921919329e-05,0.028602043676958743,llama-13b
mtbench_87_turn1_claude-v1,0.94313497779637,0.0006906941886621848,0.056174328014967745,0.05651967510929884,claude-v1
mtbench_87_turn1_gpt-3.5-turbo,5.8902610462198945e-05,0.8572734931903433,0.1426676041991945,0.5713043507943661,gpt-3.5-turbo
mtbench_87_turn2_claude-v1,0.3735667550588448,0.4029697225762186,0.2234635223649365,0.42494838365304577,claude-v1
mtbench_87_turn2_gpt-3.5-turbo,5.594268317101083e-09,2.9320558138691126e-08,0.9999999650851735,0.9999999797454526,gpt-3.5-turbo
mtbench_87_turn1_gpt-4,0.0039044644706375843,0.10725635215108016,0.8888391833782822,0.9424673594538222,gpt-4
mtbench_87_turn2_gpt-4,0.10726162634160803,0.2670198202935871,0.6257185533648049,0.7592284635115985,gpt-4
mtbench_87_turn1_vicuna-13b-v1.2,1.4601293670123434e-07,0.006030891415146032,0.9939689625719172,0.9969844082794903,vicuna-13b-v1.2
mtbench_87_turn2_vicuna-13b-v1.2,0.002202679285562805,0.0026985840264177404,0.9950987366880195,0.9964480287012284,vicuna-13b-v1.2
mtbench_88_turn1_alpaca-13b,0.00010172489177978529,0.00017523265043441422,0.9997230424577858,0.999810658783003,alpaca-13b
mtbench_88_turn1_vicuna-13b-v1.2,0.9685686638576009,0.02548049225174686,0.005950843890652399,0.01869109001652583,vicuna-13b-v1.2
mtbench_88_turn2_alpaca-13b,0.6146737384045894,0.11232452503496186,0.2730017365604488,0.3291639990779297,alpaca-13b
mtbench_88_turn2_vicuna-13b-v1.2,0.9890283385479318,2.798277567991929e-08,0.010971633469292362,0.010971647460680202,vicuna-13b-v1.2
mtbench_88_turn1_claude-v1,1.0767234325939119e-05,0.017275700269935183,0.9827135324957389,0.9913513826307064,claude-v1
mtbench_88_turn1_gpt-3.5-turbo,0.9083070910311876,0.00021770664761821946,0.0914752023211943,0.09158405564500341,gpt-3.5-turbo
mtbench_88_turn2_claude-v1,1.8462249950617784e-07,5.382176508542707e-06,0.999994433200992,0.9999971242892463,claude-v1
mtbench_88_turn2_gpt-3.5-turbo,0.8338588862856839,0.01000728226796769,0.15613383144634843,0.16113747258033229,gpt-3.5-turbo
mtbench_88_turn1_llama-13b,0.9949941570968782,0.0005113882110792246,0.004494454692042568,0.004750148797582181,llama-13b
mtbench_88_turn2_llama-13b,0.7735245696984192,0.038197567994189205,0.18827786230739152,0.20737664630448613,llama-13b
mtbench_88_turn1_gpt-4,0.4454659938709351,0.0035291085765411312,0.5510048975525238,0.5527694518407944,gpt-4
mtbench_88_turn2_gpt-4,0.00033941790762629184,0.0007848100609557505,0.998875772031418,0.9992681770618959,gpt-4
mtbench_89_turn1_alpaca-13b,0.982221814938678,0.010828764321094881,0.00694942074022714,0.01236380290077458,alpaca-13b
mtbench_89_turn1_gpt-3.5-turbo,0.93603419336361,0.0009601646542392167,0.06300564198215072,0.06348572430927032,gpt-3.5-turbo
mtbench_89_turn2_alpaca-13b,4.042046432877073e-07,0.0004352336306440703,0.9995643621647126,0.9997819789800346,alpaca-13b
mtbench_89_turn2_gpt-3.5-turbo,0.01078210023116081,0.008032823120131274,0.9811850766487079,0.9852014882087735,gpt-3.5-turbo
mtbench_89_turn1_gpt-4,0.6094145693766271,0.04269937996282723,0.3478860506605458,0.3692357406419594,gpt-4
mtbench_89_turn2_gpt-4,0.9998748948038717,0.00011154508002755461,1.3560116100693364e-05,6.933265611447068e-05,gpt-4
mtbench_89_turn1_vicuna-13b-v1.2,0.000614769218257398,0.0016973935926163513,0.9976878371891262,0.9985365339854344,vicuna-13b-v1.2
mtbench_89_turn2_vicuna-13b-v1.2,0.9997683724804932,0.00016892768600085037,6.269983350581845e-05,0.00014716367650624362,vicuna-13b-v1.2
mtbench_89_turn1_claude-v1,7.427199702269727e-08,0.0004269602502887083,0.9995729654777142,0.9997864456028586,claude-v1
mtbench_89_turn2_claude-v1,0.00020056837704731886,0.0008628546862928226,0.9989365769366599,0.9993680042798063,claude-v1
mtbench_89_turn1_llama-13b,0.0006960727290426274,0.07425668094969778,0.9250472463212596,0.9621755867961085,llama-13b
mtbench_89_turn2_llama-13b,0.8779784667833289,0.0011833971569002542,0.12083813605977096,0.12142983463822109,llama-13b
mtbench_90_turn1_alpaca-13b,0.9757182481357757,0.023630619700756642,0.0006511321634676632,0.012466442013845985,alpaca-13b
mtbench_90_turn1_gpt-3.5-turbo,8.473748721934878e-06,1.769624470064377e-05,0.9999738300065774,0.9999826781289277,gpt-3.5-turbo
mtbench_90_turn2_alpaca-13b,0.002112934589338243,0.0004731130605122542,0.9974139523501494,0.9976505088804055,alpaca-13b
mtbench_90_turn2_gpt-3.5-turbo,0.0002652651179411379,0.03797177675230813,0.9617629581297508,0.9807488465059049,gpt-3.5-turbo
mtbench_90_turn1_gpt-4,2.042275426748266e-08,0.00038810875694590436,0.9996118708202999,0.9998059251987729,gpt-4
mtbench_90_turn2_gpt-4,5.1799719248972544e-08,0.0010878952273453242,0.9989120529729354,0.9994560005866081,gpt-4
mtbench_90_turn1_vicuna-13b-v1.2,3.6876795343168336e-05,0.0002697723383969727,0.9996933508662599,0.9998282370354583,vicuna-13b-v1.2
mtbench_90_turn2_vicuna-13b-v1.2,0.7013787550767755,0.001075783915937956,0.29754546100728646,0.29808335296525545,vicuna-13b-v1.2
mtbench_90_turn1_claude-v1,0.39464517071553096,0.4610347639670974,0.1443200653173717,0.3748374473009204,claude-v1
mtbench_90_turn2_claude-v1,0.006382913948576345,0.0012803101479279383,0.9923367759034958,0.9929769309774598,claude-v1
mtbench_90_turn1_llama-13b,0.9999901359511625,1.5471112137438817e-07,9.709337716222161e-06,9.786693276909355e-06,llama-13b
mtbench_90_turn2_llama-13b,0.9998932712193873,6.182820854134715e-07,0.00010611049852722718,0.0001064196395699339,llama-13b
mtbench_91_turn1_alpaca-13b,0.6192162562357092,4.4135939112317354e-05,0.38073960782517846,0.38076167579473463,alpaca-13b
mtbench_91_turn1_claude-v1,3.194717033636492e-10,5.904164986705887e-08,0.9999999406388784,0.9999999701597033,claude-v1
mtbench_91_turn2_alpaca-13b,0.9894876932885776,2.1599285762561283e-09,0.010512304551493788,0.010512305631458076,alpaca-13b
mtbench_91_turn2_claude-v1,3.6198875614523035e-05,0.0038933771651500754,0.9960704239592355,0.9980171125418106,claude-v1
mtbench_91_turn1_gpt-3.5-turbo,0.010606661407636706,3.253696771576104e-06,0.9893900848955917,0.9893917117439774,gpt-3.5-turbo
mtbench_91_turn2_gpt-3.5-turbo,8.95424462952808e-11,1.2296502394712509e-08,0.999999987613955,0.9999999937622063,gpt-3.5-turbo
mtbench_91_turn1_gpt-4,1.2304012387761168e-06,0.1703409285800892,0.8296578410186719,0.9148283053087165,gpt-4
mtbench_91_turn2_gpt-4,3.5948054126026576e-06,0.0009076721440500896,0.9990887330505374,0.9995425691225625,gpt-4
mtbench_91_turn1_llama-13b,0.9999909810229448,6.544550054337311e-11,9.018911609675646e-06,9.018944332425918e-06,llama-13b
mtbench_91_turn2_llama-13b,0.9988070732360975,9.660722683718926e-10,0.001192925797830218,0.001192926280866352,llama-13b
mtbench_91_turn1_vicuna-13b-v1.2,0.0001155602124853964,0.004320281526644866,0.9955641582608697,0.9977242990241921,vicuna-13b-v1.2
mtbench_91_turn2_vicuna-13b-v1.2,0.9990168233562505,0.0001092773565904049,0.0008738992871590696,0.000928537965454272,vicuna-13b-v1.2
mtbench_92_turn1_alpaca-13b,0.9999997768834021,5.932523921831312e-13,2.2311600462003461e-07,2.231163012462307e-07,alpaca-13b
mtbench_92_turn1_gpt-3.5-turbo,1.7231925688238163e-08,3.290669550732066e-05,0.999967076072567,0.9999835294203206,gpt-3.5-turbo
mtbench_92_turn2_alpaca-13b,6.3932811987788705e-06,0.9999925474986133,1.0592201879995891e-06,0.49999733296949467,alpaca-13b
mtbench_92_turn2_gpt-3.5-turbo,2.456974128663238e-05,0.012287339694196384,0.987688090564517,0.9938317604116153,gpt-3.5-turbo
mtbench_92_turn1_gpt-4,0.0001701948379268681,1.3466518989778959e-08,0.9998297916955541,0.9998297984288136,gpt-4
mtbench_92_turn2_gpt-4,0.9978837811542403,1.57986377335196e-05,0.002100420208026282,0.0021083195268930418,gpt-4
mtbench_92_turn1_vicuna-13b-v1.2,9.93942113340415e-07,1.748934999517325e-06,0.9999972571228871,0.9999981315903869,vicuna-13b-v1.2
mtbench_92_turn2_vicuna-13b-v1.2,0.9966313818047331,0.0014702508524993881,0.0018983673427674097,0.0026334927690171038,vicuna-13b-v1.2
mtbench_92_turn1_claude-v1,8.05025271384607e-09,6.04202048203441e-09,0.9999999859077269,0.9999999889287371,claude-v1
mtbench_92_turn2_claude-v1,9.752830673238745e-09,1.2567757080642707e-08,0.9999999776794122,0.9999999839632907,claude-v1
mtbench_92_turn1_llama-13b,0.9978177854192968,0.0018291779835804855,0.00035303659712273823,0.001267625588912981,llama-13b
mtbench_92_turn2_llama-13b,0.9814045550820781,0.018371207047979104,0.00022423786994296786,0.009409841393932519,llama-13b
mtbench_93_turn1_alpaca-13b,0.8828077256044031,0.10085951072145422,0.016332763674142613,0.06676251903486972,alpaca-13b
mtbench_93_turn1_claude-v1,0.0004957638727264293,1.1201717256528624e-05,0.999493034410017,0.9994986352686452,claude-v1
mtbench_93_turn2_alpaca-13b,0.9532079812962031,0.03644731114245304,0.010344707561343926,0.028568363132570447,alpaca-13b
mtbench_93_turn2_claude-v1,0.00025581149707686816,6.707563727497252e-05,0.9996771128656482,0.9997106506842857,claude-v1
mtbench_93_turn1_vicuna-13b-v1.2,0.7017235633527861,0.00011464498959748838,0.2981617916576164,0.29821911415241514,vicuna-13b-v1.2
mtbench_93_turn2_vicuna-13b-v1.2,0.0003423675457354407,0.00020670661971668625,0.9994509258345479,0.9995542791444062,vicuna-13b-v1.2
mtbench_93_turn1_gpt-3.5-turbo,0.00014122170054669826,8.412805812017968e-09,0.9998587698866476,0.9998587740930505,gpt-3.5-turbo
mtbench_93_turn2_gpt-3.5-turbo,0.0002497249790051972,2.623954489364726e-09,0.9997502723970404,0.9997502737090176,gpt-3.5-turbo
mtbench_93_turn1_gpt-4,6.445481159476341e-09,0.004476549492130322,0.9955234440623886,0.9977617188084538,gpt-4
mtbench_93_turn2_gpt-4,1.8232386574066765e-05,0.00258621392972968,0.9973955536836964,0.9986886606485612,gpt-4
mtbench_93_turn1_llama-13b,0.9995077176109269,6.349001801165009e-05,0.00042879237106141423,0.0004605373800672393,llama-13b
mtbench_93_turn2_llama-13b,0.9995077176109269,6.349001801165009e-05,0.00042879237106141423,0.0004605373800672393,llama-13b
mtbench_94_turn1_alpaca-13b,0.9970464476122146,5.770057137031563e-06,0.0029477823306482877,0.0029506673592168036,alpaca-13b
mtbench_94_turn1_gpt-3.5-turbo,6.15417906675569e-06,0.00045577122158998486,0.9995380745993434,0.9997659602101384,gpt-3.5-turbo
mtbench_94_turn2_alpaca-13b,0.9997611408105364,3.5369906839308807e-06,0.00023532219877957515,0.0002370906941215406,alpaca-13b
mtbench_94_turn2_gpt-3.5-turbo,7.67081653342185e-05,0.004293643395201037,0.9956296484394649,0.9977764701370654,gpt-3.5-turbo
mtbench_94_turn1_claude-v1,4.405609279893457e-07,0.03198483187074577,0.9680147275683262,0.9840071435036991,claude-v1
mtbench_94_turn2_claude-v1,8.954468176892642e-05,1.317746322303328e-05,0.999897277855008,0.9999038665866196,claude-v1
mtbench_94_turn1_llama-13b,0.9724611432590512,0.02189099882961012,0.005647857911338856,0.016593357326143914,llama-13b
mtbench_94_turn2_llama-13b,0.9724611432590512,0.02189099882961012,0.005647857911338856,0.016593357326143914,llama-13b
mtbench_94_turn1_gpt-4,0.0033836526056216856,0.01522929883229373,0.9813870485620847,0.9890016979782316,gpt-4
mtbench_94_turn2_gpt-4,0.0007133195692145183,0.002459604605699779,0.9968270758250858,0.9980568781279356,gpt-4
mtbench_94_turn1_vicuna-13b-v1.2,0.00024958391229593096,0.041028538135666696,0.9587218779520374,0.9792361470198708,vicuna-13b-v1.2
mtbench_94_turn2_vicuna-13b-v1.2,0.010227817663015214,0.007819478166900384,0.9819527041700844,0.9858624432535346,vicuna-13b-v1.2
mtbench_95_turn1_alpaca-13b,0.40059654632140546,0.456904368072477,0.14249908560611746,0.3709512696423559,alpaca-13b
mtbench_95_turn1_gpt-3.5-turbo,3.967318644399246e-05,0.0012329321723880033,0.9987273946411681,0.9993438607273621,gpt-3.5-turbo
mtbench_95_turn2_alpaca-13b,0.9045162989083476,0.09464455090546346,0.0008391501861890353,0.048161425638920764,alpaca-13b
mtbench_95_turn2_gpt-3.5-turbo,2.7470919186776113e-09,2.2122578380215408e-07,0.9999997760271242,0.999999886640016,gpt-3.5-turbo
mtbench_95_turn1_claude-v1,8.471684151171415e-07,8.842983380534651e-05,0.9999107229977796,0.9999549379146823,claude-v1
mtbench_95_turn2_claude-v1,0.0018028170385140415,0.9981621161479987,3.5066813487428115e-05,0.49911612488748675,claude-v1
mtbench_95_turn1_gpt-4,7.94453029322548e-08,4.108123911428393e-12,0.9999999205505891,0.9999999205526431,gpt-4
mtbench_95_turn2_gpt-4,8.985226851285067e-06,7.608578836156692e-09,0.99999100716457,0.9999910109688595,gpt-4
mtbench_95_turn1_llama-13b,0.9930746422543456,0.004771279290377356,0.002154078455277167,0.004539718100465845,llama-13b
mtbench_95_turn2_llama-13b,0.9904809853296547,0.008869002591771645,0.0006500120785737326,0.005084513374459555,llama-13b
mtbench_95_turn1_vicuna-13b-v1.2,0.9886281547203736,0.0025659379663810536,0.00880590731324518,0.010088876296435706,vicuna-13b-v1.2
mtbench_95_turn2_vicuna-13b-v1.2,0.15646372070347378,0.7768341786297001,0.06670210066682616,0.4551191899816762,vicuna-13b-v1.2
mtbench_96_turn1_alpaca-13b,0.999605697754843,8.667896342690421e-05,0.00030762328173011144,0.00035096276344356354,alpaca-13b
mtbench_96_turn1_claude-v1,0.028318091142303083,0.03828170416073241,0.9334002046969646,0.9525410567773308,claude-v1
mtbench_96_turn2_alpaca-13b,0.9422600407082425,0.004972123596602991,0.052767835695154475,0.05525389749345597,alpaca-13b
mtbench_96_turn2_claude-v1,0.028318091142303083,0.03828170416073241,0.9334002046969646,0.9525410567773308,claude-v1
mtbench_96_turn1_gpt-4,0.07535577158464665,0.10051793159571226,0.8241262968196411,0.8743852626174973,gpt-4
mtbench_96_turn2_gpt-4,1.5717130393465185e-06,0.03988727568098901,0.9601111526059717,0.9800547904464662,gpt-4
mtbench_96_turn1_gpt-3.5-turbo,2.914255873202253e-06,5.055704142306208e-08,0.9999970351870854,0.9999970604656061,gpt-3.5-turbo
mtbench_96_turn2_gpt-3.5-turbo,1.6870444565922685e-06,1.0880976337544405e-08,0.999998302074567,0.9999983075150551,gpt-3.5-turbo
mtbench_96_turn1_llama-13b,0.08254040257046207,0.0005551671736039258,0.9169044302559339,0.9171820138427359,llama-13b
mtbench_96_turn2_llama-13b,0.9990495920591701,8.195212809732872e-06,0.0009422127280200801,0.0009463103344249465,llama-13b
mtbench_96_turn1_vicuna-13b-v1.2,4.516128476583278e-05,0.7445648382190171,0.2553900004962172,0.6276724196057257,vicuna-13b-v1.2
mtbench_96_turn2_vicuna-13b-v1.2,0.8103704913331916,0.05963950266454981,0.12999000600225855,0.15980975733453345,vicuna-13b-v1.2
mtbench_97_turn1_alpaca-13b,0.9947775856768647,0.004354331630977422,0.0008680826921578894,0.0030452485076466005,alpaca-13b
mtbench_97_turn1_gpt-3.5-turbo,0.0001570276331737742,7.715099632462437e-05,0.9997658213705015,0.9998043968686638,gpt-3.5-turbo
mtbench_97_turn2_alpaca-13b,0.2135817584876414,0.7864180287701431,2.1274221543691113e-07,0.393209227127287,alpaca-13b
mtbench_97_turn2_gpt-3.5-turbo,1.2026656405585856e-06,3.236191887577963e-08,0.9999987649724406,0.9999987811534,gpt-3.5-turbo
mtbench_97_turn1_gpt-4,5.196687242080773e-07,9.353706671398536e-06,0.9999901266246043,0.99999480347794,gpt-4
mtbench_97_turn2_gpt-4,3.612568809907038e-05,0.0003968230744062767,0.9995670512374946,0.9997654627746977,gpt-4
mtbench_97_turn1_llama-13b,0.9658294010226933,5.3235970994840244e-11,0.03417059892407057,0.03417059895068855,llama-13b
mtbench_97_turn2_llama-13b,0.9998631662701424,2.3722549791972404e-11,0.0001368337061350672,0.0001368337179963421,llama-13b
mtbench_97_turn1_vicuna-13b-v1.2,0.00017168702374812864,9.096781176584694e-10,0.9998283120665736,0.9998283125214127,vicuna-13b-v1.2
mtbench_97_turn2_vicuna-13b-v1.2,0.02005115865210395,1.107525844437514e-10,0.9799488412371433,0.9799488412925196,vicuna-13b-v1.2
mtbench_97_turn1_claude-v1,0.4259255042058634,6.826001061583864e-05,0.5740062357835207,0.5740403657888287,claude-v1
mtbench_97_turn2_claude-v1,0.011821410695036373,0.0001598657116862236,0.9880187235932775,0.9880986564491205,claude-v1
mtbench_98_turn1_claude-v1,1.7889080043411884e-06,9.491805166410092e-09,0.9999982016001905,0.999998206346093,claude-v1
mtbench_98_turn1_alpaca-13b,0.9998571981441251,1.0231718780644258e-05,0.0001325701370944119,0.00013768599648473402,alpaca-13b
mtbench_98_turn2_claude-v1,6.380486538003873e-08,1.5256177821701302e-09,0.9999999346695168,0.9999999354323257,claude-v1
mtbench_98_turn2_alpaca-13b,0.9998571981441251,1.0231718780644258e-05,0.0001325701370944119,0.00013768599648473402,alpaca-13b
mtbench_98_turn1_gpt-3.5-turbo,2.0526080185886054e-07,9.57660678128634e-08,0.9999996989731303,0.9999997468561642,gpt-3.5-turbo
mtbench_98_turn2_gpt-3.5-turbo,1.0819855253411927e-09,1.0722348941145292e-11,0.9999999989072921,0.9999999989126532,gpt-3.5-turbo
